s2_cellid,0,1,2,3,4,5,6,7,8,9
10836448348915892224,16909.822101622343,0.0,0.0,14308.311009065059,28616.622018130118,35120.39974952333,115767.24361879911,326489.64211593906,2148848.1624523164,858498.6605439036
10836448383275630592,691414.4741517868,0.0,0.0,585043.0165899735,1170086.033179947,1436014.6770844802,4733529.861500694,13349617.924007576,87862823.94605783,35102580.99539841
10836448417635368960,16952082.645519797,0.0,100844.50237229039,14188924.54255938,27974471.0756296,35084055.337775216,114943397.64314139,326355330.1911433,2161052656.6914377,848108448.4776496
10836448451995107328,15931375.290539503,0.0,1190151.0898861184,12759567.573122088,26143706.925645582,33545533.28393058,112227580.67426836,316888300.6378605,1996368648.3867831,735243873.1510515
10836448486354845696,663606.1710752551,0.0,1228.673742385437,560889.1257790817,1123006.925300549,1378939.4669213127,4548178.051445586,12824517.93520671,84288181.67883557,33622876.43793374
10836448623793799168,4250313.287794784,0.0,455390.70940658404,6223673.028556648,10777580.122622488,13509924.379061991,35672272.23684908,90167360.46250363,250768483.97989225,52521728.48489269
10836448658153537536,16618477.04072867,0.0,1780551.1115066432,24334198.523924123,42139709.63899055,52823016.30803041,139476503.73468703,352549120.0783153,980490145.4029915,205356894.86043283
10836448692513275904,5439295.963031037,0.0,582781.7103247539,7964683.3744383035,13792500.477685843,17289190.739634365,45651233.97543906,115390778.64430127,320918461.81883115,67214157.25745495
10836449688945688576,98384.92745993048,0.0,32794.975819976826,131179.9032799073,229564.83073983778,245962.3186498262,688694.4922195133,1524966.3756289224,4345334.296146929,1229811.593249131
10836449895104118784,4736454.63337072,0.0,1578818.2111235734,6315272.844494293,11051727.477865014,11841136.5834268,33155182.43359504,73415046.81724615,209193412.97387347,59205682.917134
10836449963823595520,34828055.89404022,0.0,12203168.27389876,60675098.79298046,88089982.58429337,121032960.84748396,516367443.8419956,1015569370.0462501,1271247579.7960677,394093769.9366356
10836449998183333888,25263934.315855537,0.0,2837657.691653913,18593223.33843208,27351737.90161017,28932963.849943444,120728192.78425056,350858141.84889805,1736510539.3253956,621099734.0074141
10836450032543072256,20962741.674658224,0.0,4701878.4584613,14693250.054280607,23313200.39024505,25321284.304511983,86396656.28899352,285494134.7363751,1381737707.760826,461918919.5570743
10836450066902810624,5322924.38573703,0.0,1774308.1285790098,7097232.514316039,12420156.900053069,13307310.964342574,37260470.70015921,82505327.97892396,235095827.0367188,66536554.82171287
10836450101262548992,2211023.542545009,0.0,632433.7147247017,2216012.4605279034,6309370.393298334,8978505.238442464,14849720.001073254,86662505.43738855,396421837.1776286,96656721.92341143
10836450135622287360,10583131.71263595,0.0,2409804.3850738024,9338452.134746632,22638918.54433714,32475324.860152293,62314610.10244073,300786126.551173,1302714356.073542,325480532.7268047
10836450169982025728,53396002.33474613,0.0,12983488.992795179,60595966.05797036,90105974.15952024,141750833.65852708,382910455.2244225,1248699046.6748161,1054623162.2970341,125477513.23662919
10836450204341764096,90681338.80217949,0.0,18357838.01925853,95381943.79997554,110898737.47072376,179128118.98917922,432732973.29681885,942868091.8706086,949909514.9715552,225901090.61612996
10836450238701502464,78899707.08116019,0.0,26664137.001127195,103985133.64077394,123765687.38391,196594425.68781346,491960982.06062376,1400875539.5858364,1336342312.639999,136023307.90981564
10836450273061240832,65921471.08848897,0.0,21106738.903845653,103263511.15596317,126188547.54242209,174977108.00027367,461701405.1209656,1224111714.9318342,721719663.8114665,36695613.86423318
10836450307420979200,89749358.68896426,0.0,28810509.112596415,129664791.91930073,184782373.09051114,267150660.50247115,611696343.0230128,1245975875.0760682,476627663.5159126,16864583.06802962
10836450341780717568,141457089.32539436,0.0,47735107.35199159,233606570.3693224,256704002.82588607,373979833.3831209,857870589.9811486,1603181214.1666791,538767609.5323342,19993967.41290918
10836450376140455936,21542073.643385757,0.0,5765915.390134413,28117680.91360374,43100548.76301023,81102627.77547061,229088622.75794792,609596476.5905149,1492351361.8063104,248264462.1140308
10836450410500194304,34803184.938903034,0.0,5474333.108470187,30209138.787235178,54250882.984976746,91289061.7291385,246239488.20737764,741837363.2983795,1522399986.065797,197957812.9739153
10836450444859932672,14202365.383636402,0.0,2720569.94646469,11465589.110750176,21657797.269536957,43714221.38379195,123105255.7392358,436715616.9224039,1537280337.4173005,314644520.4180274
10836450479219671040,15872498.676114026,0.0,1179483.8890016826,10008622.89222395,17971246.62924812,31787253.494770955,115408866.29426928,415860735.45065284,1557513061.9484878,269579659.1007113
10836450513579409408,16362244.301227573,0.0,145869.9783651911,9909841.759493783,20548079.633555233,34924329.99441169,125498624.97313234,563961168.2062259,2077656905.5754216,464734774.9183408
10836450547939147776,12311456.731801324,0.0,927883.2219294502,4536721.30389868,14143176.119337833,29530818.03160298,91990014.95824477,441179717.6219315,1665264183.1718686,356513101.68665296
10836450582298886144,16488042.295612376,0.0,603766.2687567711,7673748.384722516,13619102.414982723,25328659.493593775,97141545.16114189,385807367.0244687,1759304772.6093297,508081743.8552784
10836450616658624512,20154086.294143707,0.0,2664544.433908495,16697448.08814494,26387627.36400184,51806899.311262265,133669082.77767257,455026862.11114216,1871388838.6562834,547267824.4763746
10836450651018362880,47316096.40955487,0.0,2284917.1398014445,14762009.942271214,20487861.194465257,30004114.81541194,109547674.5530891,374005556.88656515,1798312755.2962878,623735507.3924619
10836450685378101248,41502511.29820968,0.0,12425853.52770875,64974357.8368876,93336665.71358137,126940432.90922971,537500954.300238,1094804368.7353613,1776113591.303923,575437492.4319069
10836450719737839616,65660739.89605937,0.0,23083971.030289605,132659376.96264619,165387987.4815395,256349883.62604377,618988169.8879664,1443215204.0102596,1144110829.5222158,135509928.60870868
10836450754097577984,24012022.756417103,0.0,761145.977759668,8484781.942821555,17499163.726037852,47556643.86724293,143044654.28962362,606550711.2583117,2200064714.786194,350891102.5759107
10836450788457316352,39274010.97311944,0.0,8399023.971140482,38278431.62963092,47267603.9486273,83372044.01492234,254705435.82553235,765307558.3453562,1845092023.809101,290179212.22096974
10836450822817054720,41318635.220606185,0.0,9387126.505089467,55820892.10813993,70619184.68386267,106466258.39593035,272472408.7815863,720796917.5937184,1924054796.5425212,449262091.409847
10836450857176793088,22383613.116582345,0.0,59904.61987903556,15001415.88010288,41201357.10473722,51187318.696580485,157566091.5299174,514942348.2642073,1879901809.646076,650833674.2678422
10836450891536531456,23710079.105771862,0.0,2940919.585729499,13668168.852610646,31856646.21926311,50187633.17543262,167285723.51651508,620206374.4126368,2388437776.325842,559401992.0482284
10836450925896269824,17099277.25888383,0.0,2826665.7989361105,7215112.578212905,20546205.287392356,42215490.5574657,121390766.75718582,514167595.7795343,2062445751.1172235,467375770.8911804
10836450960256008192,31025372.0634968,0.0,2238048.3768586125,7893863.803737231,26757524.554856192,45621050.05148068,158596595.08536777,590580809.3310099,1972129405.3755598,442868094.2119962
10836450994615746560,13391251.316291684,0.0,1248300.1169947481,4313274.101942885,20329358.60826856,30813933.75780974,91824505.50865676,389069158.9038283,1742134848.138607,398241780.94364417
10836451028975484928,14054387.153803796,0.0,1011582.5084816045,5263790.38685896,16718981.92668673,34809151.62533953,107741309.50635615,462424961.6924821,1677906248.8101501,377574155.998431
10836451063335223296,13069741.402028175,0.0,1199030.6514210405,6959998.409344919,16258817.201254483,48789354.13647559,97194574.06366843,401540856.7563312,1813958305.4039767,496996555.21239644
10836451097694961664,16650247.324450914,0.0,2796861.6260601017,9231503.276687404,21668683.374877475,35744111.41696422,105138317.77340674,368219822.3541657,1700246326.3346698,473067069.49462634
10836451132054700032,14460200.16149848,0.0,1443134.9437343092,6396926.32251823,14147292.803120356,37517328.121787764,117806625.65656686,491457965.43868697,2117914723.8934653,472144569.26002204
10836451166414438400,21157325.798212692,0.0,2310726.8367302422,6002614.107901869,18343891.424674053,38505109.1623163,137381683.58054477,528401432.5792053,2002023532.071505,389362892.16773134
10836451200774176768,18113712.036185738,0.0,773361.3924267133,8323152.185558494,19314615.60487587,58332122.68159807,152994732.42327034,604811253.3371344,2092872197.6265678,388547607.7054821
10836451235133915136,23318445.3613877,0.0,2138128.4352472085,9608004.052305574,20915936.33216814,44611281.86156644,155592774.80676627,595343892.159895,2391564991.349195,536409748.58084923
10836451269493653504,14533169.160343392,0.0,823494.8054933057,9326110.838015383,20818275.60555758,38344731.1447145,125565182.25503238,501457561.37493575,1954468025.945012,478361318.3459261
10836451303853391872,16958320.156962372,0.0,1181113.6922691846,8589007.454823721,15625136.02318763,31963969.53829658,105244017.9018056,369652314.91241604,2026476588.7094774,719415083.3211857
10836451338213130240,14133117.08443081,0.0,2139362.945896259,9239964.081569344,16571045.7515092,32919555.932679884,102941470.51955351,338030957.4851287,1714830635.667185,559052384.4416518
10836451372572868608,13941153.778607301,0.0,1251458.4118761786,9370365.778615955,19386499.93409135,31881504.33609633,95517195.0702696,385464159.40598035,1949745757.353245,509770618.51027745
10836451406932606976,13018107.446776595,0.0,766861.0218150626,4468186.267609707,12610071.745840127,20221909.708413422,70638871.29015934,324084917.3654767,1854942775.181137,587555462.5201416
10836451441292345344,16500146.42184546,0.0,3569943.7825325797,12571291.499971109,26520657.944906,47807472.177682884,133690478.638838,452559747.0404489,1878383385.4986587,586954290.8772993
10836451475652083712,13988093.238388434,0.0,3283426.44984769,10079293.81063655,21565207.8903334,31020305.887117606,118786478.95989816,356839492.1896476,1515479436.583898,502007100.9129939
10836451510011822080,33346348.15667877,0.0,651842.5028858329,8806783.312522124,15862172.454178205,36624040.7122008,101293837.86625671,323739972.0393377,1375725774.17381,464266088.9377883
10836451544371560448,23415608.51210189,0.0,330572.22659220634,4373174.164134442,13723925.251002815,24264113.93335575,73900991.08489035,258804616.02735695,1189126073.2804995,411399215.86029017
10836451578731298816,11901575.429848429,0.0,98113.74224600925,1444822.2430032413,6925862.5743717775,15877646.160252998,51783302.85130176,171033821.09979746,755545114.3523062,335542715.4221261
10836451613091037184,30746542.54886358,0.0,11047675.665433172,58129647.07809859,71283091.96551469,173173793.49652225,368330028.6744212,752627838.8910565,979365604.8796444,181418293.47233
10836451647450775552,35931690.4759386,0.0,5741143.645984905,25006011.107219953,44278534.34621248,78235854.70631269,201229797.44375658,515307718.916706,1173287399.6762552,359441998.43772316
10836451681810513920,14122113.951729836,0.0,994726.3015158849,4286027.2919764435,14019016.19971289,21079110.846882146,69029279.34455626,275443612.15752935,1272097310.7579389,348655555.2168227
10836451716170252288,11938264.045146987,0.0,1123978.6853636485,9926043.949584428,12669475.979038062,27999894.756684117,84234862.81069317,311104680.9846154,1458046286.9941719,404420499.2760731
10836451750529990656,16068297.70875886,0.0,2551411.086391205,6132561.047228485,11162214.2396431,33645627.84270663,88901366.18675399,360555122.8466968,1888549776.7088761,552175388.6750026
10836451784889729024,9258225.757650975,0.0,1284459.0663912632,6427896.2145537585,14201318.856063277,31421543.459630236,92150993.59013626,361138745.08922267,1784530049.8727872,432039593.9580084
10836451819249467392,14905268.270637168,0.0,1478161.432554068,9226386.817981396,15525757.877385369,37430795.65571786,105623488.92042276,455110693.66577893,1776146992.4404318,374382032.6525968
10836451853609205760,15305347.188262857,0.0,3682767.3938503107,11327594.188626029,20161519.44827482,55729401.969539344,134337746.76718307,550780042.3522041,1903914067.0869887,331532800.5703402
10836451887968944128,16613280.242120652,0.0,1232470.0020062837,8509120.219661305,20909612.75416804,50933657.62538299,112610596.19624056,474006415.44021285,1934666027.3695233,368361433.09792304
10836451922328682496,28262223.566252362,0.0,1464288.9254442826,6299486.578662935,15997923.88407472,34600833.01849581,112014079.1580879,447906842.0451736,1896493456.460484,407482062.0227932
10836451956688420864,119846931.93567093,0.0,3308371.805145853,16157942.162408566,22347634.703356463,55849641.68567306,189986845.54679912,586752699.0682405,2364835724.031362,584232648.4270518
10836451991048159232,30619727.623796966,0.0,2545622.6904395097,20354674.099395,24940189.609959245,61687803.09536217,151239017.2409166,572161317.4679945,2057291165.8725653,437086941.7770259
10836452025407897600,17965739.212936845,0.0,621695.677286499,13507710.911431437,24446997.40674273,53312432.87937955,144765011.14077052,556218555.6322953,2171667044.091605,407848490.1194569
10836452059767635968,17436970.80640716,0.0,1059622.689666641,8408502.369550608,13556646.522358363,33921509.45115276,119981110.60015064,488090160.98854804,2266518401.862127,464661282.1759
10836452094127374336,22833863.542426836,0.0,2452956.145648692,18272592.923459917,27327886.80305921,77511161.342053,194843664.06668264,720882174.2826252,2100194285.16159,346407990.67673343
10836452128487112704,43037836.72399586,0.0,3056165.1302331407,22658885.259666026,29851143.731480796,100437966.8222148,263407941.4775998,851266389.9783133,1979559660.5248303,257551146.57146105
10836452162846851072,76202221.32515092,0.0,26645605.62987878,123078912.81844096,157788875.36597914,257269544.79729277,588500824.8661803,1334373916.6790004,868600103.8278937,48132603.68339838
10836452197206589440,78333568.74866219,0.0,16684679.926264672,91298648.7672996,129198081.93659697,212769843.45731276,550807615.209286,1180094957.7502553,1275411462.4451995,116014462.71180919
10836452231566327808,28559528.08651226,0.0,3403244.2857007543,24110077.224415578,44515701.831070535,81871497.39581281,213414702.36915487,672936455.912948,1265708920.906584,126022113.5934369
10836452265926066176,41769281.386031084,0.0,6764734.763616967,36064120.00194125,60238607.89863322,121147467.46568212,292083099.40773964,781325750.1563872,1258511771.7843497,165884034.17803422
10836452300285804544,52261199.88211899,0.0,10464021.979535865,64367631.64593057,93735080.04055902,154875092.3282557,389201672.9920229,843732403.0829666,696346724.3016056,46926558.05265363
10836452334645542912,19270329.88024746,0.0,1785143.1895505872,13238127.07960021,30019421.317086667,51781652.90690936,126018291.4513663,356197711.20082545,428226785.25125605,28136295.97283078
10836452369005281280,44666688.39532038,0.0,10361272.387428198,55063540.35651482,83988225.42989281,156720883.0598217,409928828.2399601,987875284.6034167,930384103.2279629,54953714.98732265
10836452403365019648,29964220.367120896,0.0,8362736.284099733,60871599.513182566,93370212.74605821,193903484.4816208,455166538.7564287,1152469061.1975305,1468656238.4094908,110026228.47397599
10836452437724758016,43196174.917619206,0.0,11962236.532309432,60010630.149921566,96073305.696325,191761781.3594758,461831797.52920187,1202690660.1081276,1541963259.1370356,105380635.97046527
10836452472084496384,49826156.495486565,0.0,8956428.300749497,62361529.46124211,87135021.77017187,147328134.01048714,374675051.01053613,980815844.178688,1327313246.3499238,115789907.18974984
10836452506444234752,63501760.60578009,0.0,9141282.49479475,56890948.499991804,72570160.35953476,147938397.5550018,390133952.96635395,1056272904.8350203,1893696178.7408686,201127376.5675149
10836452540803973120,49328909.066700704,0.0,12740887.934393952,68144081.41752695,100798941.30913565,150297877.98935294,344650222.1365606,841486970.1998703,1163522479.8871882,168341799.3740935
10836452575163711488,34012791.45391178,0.0,5878133.863075558,34939592.69607111,47388314.06956134,122933833.9319273,311927796.3360587,927049706.9991225,1815555164.3087575,236408210.16408822
10836452609523449856,55763159.118535325,0.0,12805715.975964002,61197594.44685292,88935354.55786584,188630141.86421615,480329525.8575268,1226466378.6153946,1440238108.2988086,117409317.12505372
10836452643883188224,51558986.09760237,0.0,21501274.282869305,92110656.00418362,125576898.98957065,215892390.67715463,496504836.406642,1200214753.3339777,914152427.6770993,48620590.91625021
10836452678242926592,55973414.36366111,0.0,19893217.05003715,101678755.92799953,139107846.7555168,217173960.2960587,574439916.6975265,1275510615.6754627,648269290.2734452,30363224.528974235
10836452712602664960,101689739.02241774,0.0,30929634.746024147,158343449.29346246,211609206.27508613,290074484.14501584,676868433.2102082,1361699991.208245,628456133.6941601,18288397.340576824
10836452746962403328,33261492.328216426,0.0,8562564.875730785,43750983.38523249,64684532.60868554,126166583.16335405,303551758.5899897,870162220.9442499,908142116.0430825,50405991.96918148
10836452781322141696,34659770.80465873,0.0,8934101.852528192,35065272.975735135,47134776.28486811,110907625.94779488,300825842.6397144,919150542.144392,1553194475.997608,100825806.33069307
10836452815681880064,42327056.72453414,0.0,15971112.511773821,62188620.67907755,96722364.46299861,161817667.15821403,384772629.73220193,984098016.143035,916246454.830096,45780420.146843836
10836452850041618432,35054735.83099707,0.0,11204066.337410372,68227032.89121884,103192131.0187563,204839878.54719058,447136920.6973545,1036222572.0705023,962041511.013638,63313413.82640196
10836452884401356800,93980467.32782657,0.0,24272822.482672177,124765891.15519294,179847118.3756476,278487778.80106175,632384029.1251051,1065974600.9907376,363955965.1983313,11872835.92572566
10836452918761095168,142658571.3363186,0.0,44939349.830865726,211261279.35742036,274419449.83983684,376213893.21633905,972269280.103875,1509690737.2872834,435821739.9975314,8608687.600484049
10836452953120833536,77687635.85547155,0.0,22117123.737523004,117623385.57804745,147828309.28261584,238880314.15775067,539641619.3618677,1094934822.7677546,703571485.8019751,33047950.16715033
10836452987480571904,82383461.58454733,0.0,30304124.452352915,142130585.73165232,182843200.0102965,294698526.84286094,662424450.7642792,1266779648.0474296,482751123.569092,14016929.271336997
10836453021840310272,81792431.26916729,0.0,33698108.12007269,147784730.53705263,201079221.74089903,316495133.40862715,769934960.9738989,1291959143.41195,431176390.2323917,9334749.24780313
10836453056200048640,51861921.338084325,0.0,18269495.674838558,91731864.92605911,143847818.79736167,226336046.33658955,710901657.2644317,1369813947.6201837,547793152.118536,12089991.734558411
10836453090559787008,34643231.93757043,0.0,16300054.586155554,70172979.38007806,106603503.207973,155024067.1685575,457784226.5823048,613552213.1616108,108399585.9785189,1563260.171696103
10836453124919525376,45062389.060027115,0.0,17475812.708240703,91430106.74983646,132229157.25592639,209818970.93543,562383736.9681988,940046832.7737073,364644225.9576434,9590738.540548727
10836453159279263744,44443368.522047006,0.0,11598663.097838765,63310732.13624327,104819620.98823172,181939794.46562126,515736199.803851,1083085045.8267703,629685387.8744514,20928405.072887797
10836453193639002112,28709481.785866596,0.0,7658157.634887768,46926019.04486278,69896999.44881585,135803534.42676598,391526327.0679441,1076096839.994936,1002622059.4584355,46091516.58590508
10836453227998740480,48264287.116489545,0.0,11935818.541233892,64909165.19775102,93825737.61945398,169803818.2886606,471758868.23344207,1164291277.0513268,972263689.1817864,39304677.43922933
10836453262358478848,53737901.97888374,0.0,22717589.998809557,78870759.9072033,113365168.21961886,191777571.06906277,489280951.0898306,1222338526.6426837,816612928.671461,34684550.662937135
10836453296718217216,39489726.71217449,0.0,12169410.257034097,48590253.76278535,81502027.97398762,142007848.3210125,424186333.2677137,1154895796.2338805,1306485959.047234,75354087.72440639
10836453331077955584,37247553.39238794,0.0,4790841.321808437,35213574.745348334,55008932.508398645,122673063.22516751,329812343.0253552,1099705005.4523296,1617395296.0985093,124480777.96728179
10836453365437693952,35963922.31344174,0.0,8502973.8437249,50855661.13964841,61979857.91108384,152959689.7713039,359551432.5741476,1134204721.1445458,1438391644.9238446,95193905.41641167
10836453399797432320,29849073.756319966,0.0,6578505.669768777,35856905.09796317,51256873.380100414,123793548.71094905,309821838.2012194,918296890.4501626,1541978749.4993508,113295028.42631182
10836453434157170688,33079030.74488134,0.0,6554469.583945942,35958728.32966413,59096001.83180352,115028546.33548734,332971905.0439826,993001449.222577,1428219701.206802,86943297.61349556
10836453468516909056,14563957.3496662,0.0,3327789.886706559,17054223.234357666,37314925.08072713,70400096.08241461,214812742.31466,807188905.7007982,1763629533.7889712,148231124.94617417
10836453502876647424,54220463.98048172,0.0,12972783.455885794,84585039.96267308,127086458.21481982,195726078.61140433,559920235.6671174,1196681233.8921487,1215369422.7958245,98569923.35838597
10836453537236385792,21980411.17250295,0.0,7938117.390275366,40757681.01039711,45414383.55183323,94162513.57993415,266896424.1437388,917526985.0019517,1972941223.1614966,164793130.07227856
10836453571596124160,15621914.156948663,0.0,3874066.818110939,22383011.838233836,45052128.00881544,72253883.37709804,230750921.23455128,879237604.4408004,1730423034.1193507,126191006.94190648
10836453605955862528,32831872.65010795,0.0,10869972.967801224,36441522.374963544,68299019.10291643,118565496.2667652,332636782.52963316,1060402039.6732157,1682040236.478197,97493265.37866585
10836453640315600896,39508543.35777214,0.0,11023791.81738024,63031475.076927625,94166269.44313268,182426335.12363687,540611169.4732665,1468843585.4363847,1022372179.6561258,29615843.06838582
10836453674675339264,24072419.421666954,0.0,4147355.574628903,30271771.951187234,44991646.375086635,97760527.1225748,307063203.4829114,1177442423.580367,1617986950.0686278,72841148.41339236
10836453709035077632,14905566.059898116,0.0,2269339.8406266905,20385972.738839664,26641760.11139836,71250961.93471241,194327746.7227314,906695034.3908823,2010169632.5029173,141339518.12385336
10836453743394816000,15360991.394991998,0.0,4910193.144247644,29136152.70963438,36262587.89648071,66347625.27439767,172480638.56109864,780086198.0806938,2288150772.4417405,225258073.02259642
10836453777754554368,8321741.829622877,0.0,1749029.2490887614,17064283.776096627,20771559.042915292,37815020.73807985,130601238.22177988,590521914.9874669,1390478076.9485211,108427923.15311725
10836453812114292736,2148769.615247582,0.0,429753.9230495164,5586800.999643713,6446308.845742746,11173601.999287426,45553915.84324874,198546312.44887656,422018352.4346251,29653020.69041663
10836453846474031104,1615692.5246311845,0.0,804780.065030732,2430284.4209734695,3237517.443832089,5402403.627261184,25503508.069320325,82396639.31944858,239671687.3042132,43413970.27075753
10836453880833769472,7428321.333821589,0.0,3714160.6669107946,11142482.000732383,14856642.667643178,24761071.112738628,117615087.78550848,378844388.02490103,1101867664.516869,200564676.0131829
10836453915193507840,12069987.968000792,0.0,4553281.565571727,21364749.272544257,27103400.772858918,48333321.11407936,153275085.74280053,613791331.4659259,1795518151.6373367,224540545.71550044
10836453949553246208,56578641.0021967,0.0,9169487.310591789,75415990.1577703,115036555.43568759,146652898.80541158,406581051.8047533,920854224.3485326,1475011775.3252654,208586309.13048306
10836453983912984576,23168169.50198425,0.0,3961554.863226771,11884664.589680312,18024085.135125756,37299694.165938504,155939356.88657582,716602321.4475101,3424996525.8224974,587427927.1147479
10836454018272722944,14401516.6074612,0.0,2114015.9536828245,8190509.358502693,10173484.70009555,33155159.270280667,113477345.81408197,521692407.6183169,2791587293.719593,636517422.9000742
10836454052632461312,33308539.958985407,0.0,5271382.195400566,33898295.33552178,51853972.37961453,78507279.12927225,299328726.7469597,645488902.5264283,2053909015.7864537,546365480.6808767
10836454086992199680,9472072.838302426,0.0,1833620.6943302944,6769113.506925342,15572685.923752299,29594649.6487981,98325852.16565259,452830589.0960049,2541556281.674207,633852486.1424711
10836454121351938048,25019866.66465962,0.0,4356039.765113885,29768201.945355687,47069832.5302325,72115234.60210405,192286893.24259177,581311867.2765567,2060936943.1402967,434385464.27461696
10836454155711676416,47163449.055570915,0.0,8299387.1763632,64385603.88167464,98077587.41367356,133644054.18369351,329490881.69719505,771808879.1018571,1377312667.9762259,207386164.70971388
10836454190071414784,76757445.39831617,0.0,22487632.43324344,115598746.73134534,149863127.39989004,225953077.98763862,486302441.57263404,950628548.6702869,509425057.07848483,27839782.09808599
10836454224431153152,88197676.53552157,0.0,26362989.46055772,126702229.94113594,189415340.89502493,289021664.73609996,725336120.1701143,1197278741.5865247,737051183.0837958,71252052.64106576
10836454258790891520,13614710.582899282,0.0,4457546.785148006,15924077.017827086,32785738.077334054,44732055.725280225,131906635.53779945,487983648.538097,2177194555.101749,500589899.92197317
10836454293150629888,8345022.678862793,0.0,1078302.1569927663,9539654.261561196,21306531.350876912,34912191.8433567,100067114.79052946,467983544.51842254,2362769393.0971036,529581327.53558695
10836454327510368256,8575243.392584408,0.0,1362551.216257942,10765209.052463945,21412929.66708687,50386759.61377026,118265889.07503094,412687047.39326465,1861728510.006793,399405989.4326125
10836454361870106624,82905173.74253844,0.0,26770794.88671112,144004433.45078117,213388282.32455423,291895494.4231627,784204226.349821,1256219689.6655385,948254343.8077672,152950046.5831458
10836454396229844992,55993237.894673705,0.0,11710539.881449737,69119235.50216031,108300401.20578966,176904383.23942548,431888431.80948323,1060245861.4481376,1919955899.256937,265322416.36930177
10836454430589583360,39380874.97894549,0.0,14610602.93559108,68779993.2071382,104724328.28376475,152274113.9587401,372658705.8751561,1014475053.4727967,1786573120.585573,238097205.48941782
10836454464949321728,20053207.903899956,0.0,2748526.8983936203,18116974.962876387,36695832.883815974,52631801.69415222,186768523.67611188,618969619.6216422,3064933444.65411,711749941.6400626
10836454499309060096,100670709.56210378,0.0,18921023.53549662,116492256.89016244,191671200.2023315,232758581.3758046,892332327.0537008,1347752610.4770768,1281411051.9688659,283497288.5174394
10836454533668798464,125330407.34976727,0.0,34525465.37493568,167147216.1022871,240005881.63985884,322385484.8144906,846622415.9765425,1479435266.810527,642575357.0471675,40895186.863937944
10836454568028536832,89491640.2703443,0.0,16483296.988606893,90478021.42817275,135065091.0210465,180078301.87894484,528936546.28465825,926402244.9741585,1029491287.0827515,220233202.57067147
10836454602388275200,22279860.486818496,0.0,3910173.874512921,21812216.60648096,34111400.396958955,46212981.425513744,131663710.68657859,257086398.34350884,417071296.08871335,93805707.74605237
10836454636748013568,43337043.072800994,0.0,7296920.219184326,44649732.918480106,68562007.22660258,87240364.72858177,303596330.9395542,476370420.0384532,441368167.91186523,100946482.0402633
10836454671107751936,99978431.84637487,0.0,17093645.490443874,109473332.49188136,176439363.58708778,214028483.81270447,841099262.1821088,1269079691.419619,1264891615.0457416,306308389.8567998
10836454705467490304,80777663.7452099,0.0,13064818.70741122,87743834.67106028,141124170.70440355,173445630.5111011,707421605.7094135,1110972497.3015976,1539563175.4884813,394044891.25235415
10836454739827228672,21529025.00992545,0.0,3325485.8978722217,16957665.308236778,25704546.684137285,44482472.89876739,170942716.23989832,523829298.5548551,2203934420.6123266,470892067.2207898
10836454774186967040,8514431.692230906,0.0,1380718.6527942012,9319850.906360857,15072845.293003364,18064402.374057464,74328687.47542116,111262911.43766604,118051444.8139042,29570391.147342473
10836454808546705408,33978104.36965498,0.0,5509962.870754862,37192249.37759532,60150428.00574058,72088680.89237611,296619667.87563676,444011174.66832936,471101825.44954073,118005038.14866664
10836456560893362176,17829127.15599013,0.0,2682654.363055974,8047963.08916792,12511162.942206493,26787089.870286148,109878358.35652886,529139022.8442121,2635157618.858629,450226887.1370381
10836456595253100544,3968818.64843107,0.0,1641300.439751585,4923901.319254755,6663232.868853183,11432158.480911449,53346949.46332266,181480109.11768365,588185266.9314256,105442559.08531915
10836456767051792384,5822.75316597988,0.0,1164.550633195976,15139.158231547688,17468.259497939638,30278.316463095376,123442.36711877344,538022.3925365409,1143588.7217984484,80353.99369052234
10836456835771269120,147973.2671824486,0.0,0.0,345270.9567590467,937164.0254888411,690541.9135180934,3452709.567590467,20913555.0951194,58301467.26988474,3847304.9467436634
10836456870131007488,9394554.07280043,0.0,156144.43397512342,4926906.938908402,10729730.9161725,10478391.613717297,41930280.992253214,208624435.84475935,538046144.564356,34868719.932170644
10836456904490745856,67851502.79228535,0.0,3321495.8351136297,32744988.697790496,41814925.134314656,75940736.55291292,213867945.47440302,825220611.9649038,1889560489.3184493,162248685.9333575
10836456938850484224,10546998.101443749,0.0,3955124.288041406,32959369.067011714,39551242.88041406,76465736.23546718,222805334.8929992,1120618548.2783983,2979526963.657859,275540325.40021795
10836456973210222592,10546212.330464697,0.0,3954829.623924261,32956913.532702178,39548296.23924261,76460039.39586905,222788735.4810667,1120535060.111874,2979304983.356277,275519797.1333902
10836457007569960960,55102599.57153651,0.0,2525344.229840373,25668204.49092415,33599091.99949005,59371441.15402943,168986037.31444943,650497861.4754907,1484751482.2385828,124923792.30745643
10836457041929699328,3619908.1867446993,0.0,113649.8991751602,1227221.157733115,1607131.948290992,2847153.085940826,7858998.709489279,25387832.443058506,50329991.184750706,3973257.2448727014
10836457076289437696,1679700.8319755637,0.0,573490.1998783596,4791787.163876526,5756241.635799127,11116946.220193543,32372665.85057661,162179973.31540558,430429319.2187948,39774304.10987173
10836457110649176064,1955582.9305588268,0.0,1396844.9503991618,1676213.9404789943,4749272.83135715,4749272.83135715,12292235.563512625,35479861.74013871,30451219.91870173,2234951.920638659
